country,time,new_cases,confirmed_cases,confirmed_cases_per_million,people_vaccinated,people_fully_vaccinated,confirmed_deaths
Mozambique,2021-12-13,113,"153,787","4,781.48",22.09%,14.38%,"1,945"
Mozambique,2021-12-14,733,"154,520","4,804.27",22.09%,14.38%,"1,945"
Mozambique,2021-12-15,975,"155,495","4,834.59",22.52%,14.87%,"1,946"
Mozambique,2021-12-16,"1,234","156,729","4,872.95",22.52%,14.87%,"1,948"
Mozambique,2021-12-17,"1,382","158,111","4,915.92",22.52%,14.87%,"1,948"
Mozambique,2021-12-18,0,"158,111","4,915.92",22.52%,14.87%,"1,948"
Mozambique,2021-12-19,"1,793","159,904","4,971.67",22.52%,14.87%,"1,952"
Mozambique,2021-12-20,553,"160,457","4,988.86",24.39%,16.80%,"1,952"
Myanmar,2021-12-05,,"524,407","9,568.42",30.74%,21.64%,"19,141"
Myanmar,2021-12-06,231,"524,638","9,572.64",30.74%,21.64%,"19,146"
Myanmar,2021-12-07,367,"525,005","9,579.33",30.74%,21.64%,"19,152"
Myanmar,2021-12-08,398,"525,403","9,586.59",30.74%,21.64%,"19,157"
Myanmar,2021-12-09,0,"525,403","9,586.59",30.74%,21.64%,"19,157"
Myanmar,2021-12-10,621,"526,024","9,597.92",30.74%,21.64%,"19,170"
Myanmar,2021-12-11,357,"526,381","9,604.44",34.36%,23.77%,"19,177"
Myanmar,2021-12-12,280,"526,661","9,609.55",34.36%,23.77%,"19,183"
Myanmar,2021-12-13,250,"526,911","9,614.11",34.36%,23.77%,"19,188"
Myanmar,2021-12-14,363,"527,274","9,620.73",34.36%,23.77%,"19,193"
Myanmar,2021-12-15,229,"527,503","9,624.91",34.36%,23.77%,"19,197"
Myanmar,2021-12-16,211,"527,714","9,628.76",34.36%,23.77%,"19,201"
Myanmar,2021-12-17,217,"527,931","9,632.72",34.36%,23.77%,"19,208"
Myanmar,2021-12-18,170,"528,101","9,635.82",34.36%,23.77%,"19,213"
Myanmar,2021-12-19,152,"528,253","9,638.60",34.36%,23.77%,"19,220"
Myanmar,2021-12-20,127,"528,380","9,640.91",34.36%,23.77%,"19,226"
Namibia,2021-12-05,,"129,796","50,165.73",14.17%,11.90%,"3,574"
Namibia,2021-12-06,0,"129,796","50,165.73",14.17%,11.90%,"3,574"
Namibia,2021-12-07,255,"130,051","50,264.29",14.17%,11.90%,"3,574"
Namibia,2021-12-08,0,"130,051","50,264.29",14.17%,11.90%,"3,574"
Namibia,2021-12-09,179,"130,230","50,333.47",14.62%,12.33%,"3,575"
Namibia,2021-12-10,"1,000","131,230","50,719.97",14.62%,12.33%,"3,575"
Namibia,2021-12-11,"1,041","132,271","51,122.31",14.62%,12.33%,"3,577"
Namibia,2021-12-12,578,"132,849","51,345.70",14.62%,12.33%,"3,577"
Namibia,2021-12-13,241,"133,090","51,438.85",14.62%,12.33%,"3,578"
Namibia,2021-12-14,0,"133,090","51,438.85",14.62%,12.33%,"3,578"
Namibia,2021-12-15,354,"133,444","51,575.67",14.97%,12.61%,"3,578"
Namibia,2021-12-16,710,"134,154","51,850.08",14.97%,12.61%,"3,579"
Namibia,2021-12-17,540,"134,694","52,058.79",14.97%,12.61%,"3,580"
Namibia,2021-12-18,"2,227","136,921","52,919.52",14.97%,12.61%,"3,581"
Namibia,2021-12-19,"1,263","138,184","53,407.66",14.97%,12.61%,"3,582"
Namibia,2021-12-20,"1,334","139,518","53,923.25",14.97%,12.61%,"3,583"
Nauru,2021-12-05,,,,70.01%,66.69%,
Nauru,2021-12-06,,,,70.01%,66.69%,
Nauru,2021-12-07,,,,70.01%,66.69%,
Nauru,2021-12-08,,,,70.01%,66.69%,
Nauru,2021-12-09,,,,70.01%,66.69%,
Nauru,2021-12-10,,,,70.01%,66.69%,
Nauru,2021-12-11,,,,70.01%,66.69%,
Nauru,2021-12-12,,,,70.01%,66.69%,
Nauru,2021-12-13,,,,70.01%,66.69%,
Nauru,2021-12-14,,,,70.01%,66.69%,
Nauru,2021-12-15,,,,70.01%,66.69%,
Nauru,2021-12-16,,,,70.01%,66.69%,
Nauru,2021-12-17,,,,70.01%,66.69%,
Nauru,2021-12-18,,,,70.01%,66.69%,
Nauru,2021-12-19,,,,70.01%,66.69%,
Nauru,2021-12-20,,,,70.01%,66.69%,
Nepal,2021-12-05,,"822,592","27,720.11",33.29%,28.43%,"11,541"
Nepal,2021-12-06,238,"822,830","27,728.13",35.15%,29.40%,"11,543"
Nepal,2021-12-07,272,"823,102","27,737.29",35.15%,29.40%,"11,545"
Nepal,2021-12-08,255,"823,357","27,745.89",35.15%,29.40%,"11,547"
Nepal,2021-12-09,197,"823,554","27,752.53",35.15%,29.40%,"11,549"
Nepal,2021-12-10,232,"823,786","27,760.34",35.15%,29.40%,"11,552"
Nepal,2021-12-11,194,"823,980","27,766.88",35.15%,29.40%,"11,553"
Nepal,2021-12-12,242,"824,222","27,775.04",35.15%,29.40%,"11,554"
Nepal,2021-12-13,313,"824,535","27,785.58",35.15%,29.40%,"11,557"
Nepal,2021-12-14,229,"824,764","27,793.30",35.15%,29.40%,"11,559"
Nepal,2021-12-15,252,"825,016","27,801.79",35.15%,29.40%,"11,565"
Nepal,2021-12-16,160,"825,176","27,807.19",35.15%,29.40%,"11,567"
Nepal,2021-12-17,269,"825,445","27,816.25",35.15%,29.40%,"11,570"
Nepal,2021-12-18,158,"825,603","27,821.58",35.15%,29.40%,"11,572"
Nepal,2021-12-19,133,"825,736","27,826.06",35.15%,29.40%,"11,573"
Nepal,2021-12-20,218,"825,954","27,833.40",41.28%,32.81%,"11,574"
Netherlands,2021-12-05,,2.76 million,"160,515.75",77.30%,70.45%,"19,743"
Netherlands,2021-12-06,"20,975",2.78 million,"161,737.13",77.30%,70.45%,"19,777"
Netherlands,2021-12-07,"17,916",2.80 million,"162,780.39",77.30%,70.45%,"19,845"
Netherlands,2021-12-08,"18,066",2.81 million,"163,832.39",77.30%,70.45%,"19,917"
Netherlands,2021-12-09,"19,770",2.83 million,"164,983.61",77.30%,70.45%,"19,994"
Netherlands,2021-12-10,"17,475",2.85 million,"166,001.19",77.30%,70.45%,"20,079"
Netherlands,2021-12-11,"17,712",2.87 million,"167,032.57",77.40%,70.77%,"20,149"
Netherlands,2021-12-12,"16,592",2.89 million,"167,998.73",77.40%,70.77%,"20,187"
Netherlands,2021-12-13,"13,783",2.90 million,"168,801.32",77.40%,70.77%,"20,215"
Netherlands,2021-12-14,"12,784",2.91 million,"169,545.74",77.40%,70.77%,"20,289"
Netherlands,2021-12-15,"13,475",2.93 million,"170,330.40",77.40%,70.77%,"20,330"
Netherlands,2021-12-16,"16,325",2.94 million,"171,281.02",77.40%,70.77%,"20,385"
Netherlands,2021-12-17,"15,367",2.96 million,"172,175.85",77.40%,70.77%,"20,445"
Netherlands,2021-12-18,"14,636",2.97 million,"173,028.11",77.49%,71.03%,"20,495"
Netherlands,2021-12-19,"13,259",2.98 million,"173,800.19",77.49%,71.03%,"20,543"
Netherlands,2021-12-20,"12,166",3.00 million,"174,508.62",77.49%,71.03%,"20,579"
New Caledonia,2021-12-05,,"12,331","42,783.74",62.83%,58.74%,279
New Caledonia,2021-12-06,54,"12,385","42,971.10",62.84%,59.27%,279
New Caledonia,2021-12-07,24,"12,409","43,054.36",62.84%,59.27%,279
New Caledonia,2021-12-08,18,"12,427","43,116.82",62.84%,59.27%,280
New Caledonia,2021-12-09,30,"12,457","43,220.91",62.84%,59.27%,280
New Caledonia,2021-12-10,22,"12,479","43,297.24",62.84%,59.27%,280
New Caledonia,2021-12-11,0,"12,479","43,297.24",62.84%,59.27%,280
New Caledonia,2021-12-12,0,"12,479","43,297.24",62.84%,59.27%,280
New Caledonia,2021-12-13,36,"12,515","43,422.14",63.16%,59.78%,280
New Caledonia,2021-12-14,10,"12,525","43,456.84",63.16%,59.78%,280
New Caledonia,2021-12-15,0,"12,525","43,456.84",63.16%,59.78%,280
New Caledonia,2021-12-16,32,"12,557","43,567.87",63.16%,59.78%,280
New Caledonia,2021-12-17,24,"12,581","43,651.14",63.16%,59.78%,280
New Caledonia,2021-12-18,0,"12,581","43,651.14",63.16%,59.78%,280
New Caledonia,2021-12-19,0,"12,581","43,651.14",63.16%,59.78%,280
New Caledonia,2021-12-20,57,"12,638","43,848.91",63.32%,60.10%,280
New Zealand,2021-12-05,,"12,331","2,407.18",76.66%,72.07%,44
New Zealand,2021-12-06,97,"12,428","2,426.11",76.75%,72.28%,44
New Zealand,2021-12-07,88,"12,516","2,443.29",76.83%,72.48%,44
New Zealand,2021-12-08,105,"12,621","2,463.79",76.91%,72.66%,44
New Zealand,2021-12-09,0,"12,621","2,463.79",76.97%,72.84%,44
New Zealand,2021-12-10,160,"12,781","2,495.02",77.03%,73.02%,46
New Zealand,2021-12-11,103,"12,884","2,515.13",77.08%,73.19%,46
New Zealand,2021-12-12,102,"12,986","2,535.04",77.11%,73.27%,47
New Zealand,2021-12-13,81,"13,067","2,550.85",77.15%,73.41%,47
New Zealand,2021-12-14,76,"13,143","2,565.69",77.20%,73.56%,47
New Zealand,2021-12-15,95,"13,238","2,584.24",77.25%,73.72%,48
New Zealand,2021-12-16,79,"13,317","2,599.66",77.30%,73.89%,49
New Zealand,2021-12-17,49,"13,366","2,609.22",77.34%,74.03%,49
New Zealand,2021-12-18,59,"13,425","2,620.74",77.37%,74.16%,49
New Zealand,2021-12-19,70,"13,495","2,634.40",77.39%,74.23%,49
New Zealand,2021-12-20,36,"13,531","2,641.43",77.42%,74.35%,49
Nicaragua,2021-12-05,,"17,254","2,574.31",60.48%,34.65%,213
Nicaragua,2021-12-06,0,"17,254","2,574.31",60.48%,34.65%,213
Nicaragua,2021-12-07,74,"17,328","2,585.35",60.48%,34.65%,213
Nicaragua,2021-12-08,0,"17,328","2,585.35",64.73%,37.26%,214
Nicaragua,2021-12-09,0,"17,328","2,585.35",64.73%,37.26%,214
Nicaragua,2021-12-10,0,"17,328","2,585.35",65.68%,37.90%,214
Nicaragua,2021-12-11,0,"17,328","2,585.35",65.68%,37.90%,214
Nicaragua,2021-12-12,0,"17,328","2,585.35",65.68%,37.90%,214
Nicaragua,2021-12-13,0,"17,328","2,585.35",65.68%,37.90%,214
Nicaragua,2021-12-14,63,"17,391","2,594.75",65.68%,37.90%,214
Nicaragua,2021-12-15,0,"17,391","2,594.75",69.06%,39.98%,215
Nicaragua,2021-12-16,0,"17,391","2,594.75",69.06%,39.98%,215
Nicaragua,2021-12-17,0,"17,391","2,594.75",69.06%,39.98%,215
Nicaragua,2021-12-18,0,"17,391","2,594.75",69.06%,39.98%,215
Nicaragua,2021-12-19,0,"17,391","2,594.75",69.06%,39.98%,215
Nicaragua,2021-12-20,0,"17,391","2,594.75",69.06%,39.98%,215
Niger,2021-12-05,,"7,080",281.73,2.02%,1.85%,261
Niger,2021-12-06,11,"7,091",282.16,2.02%,1.85%,264
Niger,2021-12-07,8,"7,099",282.48,2.02%,1.85%,265
Niger,2021-12-08,20,"7,119",283.28,2.02%,1.85%,265
Niger,2021-12-09,12,"7,131",283.75,2.02%,1.85%,265
Niger,2021-12-10,18,"7,149",284.47,2.02%,1.85%,267
Niger,2021-12-11,0,"7,149",284.47,2.02%,1.85%,267
Niger,2021-12-12,5,"7,154",284.67,2.02%,1.85%,268
Niger,2021-12-13,9,"7,163",285.03,2.02%,1.85%,269
Niger,2021-12-14,7,"7,170",285.31,2.02%,1.85%,269
Niger,2021-12-15,6,"7,176",285.55,2.02%,1.85%,270
Niger,2021-12-16,9,"7,185",285.90,2.02%,1.85%,271
Niger,2021-12-17,0,"7,185",285.90,2.02%,1.85%,271
Niger,2021-12-18,14,"7,199",286.46,2.02%,1.85%,272
Niger,2021-12-19,0,"7,199",286.46,2.02%,1.85%,272
Niger,2021-12-20,15,"7,214",287.06,2.02%,1.85%,272
Nigeria,2021-12-05,,"214,622","1,015.24",3.37%,1.79%,"2,980"
Nigeria,2021-12-06,167,"214,789","1,016.03",3.37%,1.79%,"2,980"
Nigeria,2021-12-07,107,"214,896","1,016.53",3.37%,1.79%,"2,980"
Nigeria,2021-12-08,268,"215,164","1,017.80",3.37%,1.79%,"2,980"
Nigeria,2021-12-09,0,"215,164","1,017.80",3.48%,1.82%,"2,980"
Nigeria,2021-12-10,"1,287","216,451","1,023.89",3.48%,1.82%,"2,981"
Nigeria,2021-12-11,612,"217,063","1,026.79",3.48%,1.82%,"2,981"
Nigeria,2021-12-12,418,"217,481","1,028.76",3.73%,1.88%,"2,981"
Nigeria,2021-12-13,0,"217,481","1,028.76",3.73%,1.88%,"2,981"
Nigeria,2021-12-14,"1,115","218,596","1,034.04",3.73%,1.88%,"2,983"
Nigeria,2021-12-15,"1,424","220,020","1,040.77",3.87%,1.91%,"2,983"
Nigeria,2021-12-16,"1,051","221,071","1,045.74",3.87%,1.91%,"2,983"
Nigeria,2021-12-17,"1,584","222,655","1,053.24",3.87%,1.91%,"2,984"
Nigeria,2021-12-18,0,"222,655","1,053.24",3.87%,1.91%,"2,984"
Nigeria,2021-12-19,828,"223,483","1,057.15",3.87%,1.91%,"2,984"
Nigeria,2021-12-20,"1,772","225,255","1,065.54",4.17%,1.96%,"2,985"
Niue,2021-12-05,,,,74.47%,71.25%,
Niue,2021-12-06,,,,74.47%,71.25%,
Niue,2021-12-07,,,,74.47%,71.25%,
Niue,2021-12-08,,,,74.47%,71.25%,
Niue,2021-12-09,,,,74.47%,71.25%,
Niue,2021-12-10,,,,74.47%,71.25%,
Niue,2021-12-11,,,,74.47%,71.25%,
Niue,2021-12-12,,,,74.47%,71.25%,
Niue,2021-12-13,,,,74.47%,71.25%,
Niue,2021-12-14,,,,74.47%,71.25%,
Niue,2021-12-15,,,,74.47%,71.25%,
Niue,2021-12-16,,,,74.47%,71.25%,
Niue,2021-12-17,,,,74.47%,71.25%,
Niue,2021-12-18,,,,74.47%,71.25%,
Niue,2021-12-19,,,,74.47%,71.25%,
Niue,2021-12-20,,,,74.47%,71.25%,
North America,2021-12-05,,58.74 million,"98,466.76",65.55%,55.58%,1.18 million
North America,2021-12-06,"187,652",58.93 million,"98,781.30",65.64%,55.65%,1.18 million
North America,2021-12-07,"118,523",59.05 million,"98,979.97",65.73%,55.72%,1.18 million
North America,2021-12-08,"160,308",59.21 million,"99,248.68",65.95%,55.84%,1.19 million
North America,2021-12-09,"135,729",59.35 million,"99,476.20",66.10%,55.92%,1.19 million
North America,2021-12-10,"176,529",59.52 million,"99,772.10",66.20%,56.00%,1.19 million
North America,2021-12-11,"65,151",59.59 million,"99,881.30",66.42%,56.12%,1.19 million
North America,2021-12-12,"57,771",59.65 million,"99,978.14",66.49%,56.17%,1.19 million
North America,2021-12-13,"196,874",59.84 million,"100,308.15",66.59%,56.25%,1.19 million
North America,2021-12-14,"125,099",59.97 million,"100,517.84",66.66%,56.31%,1.19 million
North America,2021-12-15,"157,648",60.12 million,"100,782.09",66.99%,56.43%,1.20 million
North America,2021-12-16,"153,890",60.28 million,"101,040.04",67.08%,56.49%,1.20 million
North America,2021-12-17,"204,908",60.48 million,"101,383.51",67.17%,56.55%,1.20 million
North America,2021-12-18,"87,105",60.57 million,"101,529.52",67.23%,56.58%,1.20 million
North America,2021-12-19,"98,378",60.67 million,"101,694.42",67.27%,56.62%,1.20 million
North America,2021-12-20,"262,516",60.93 million,"102,134.46",67.38%,57.67%,1.20 million
North Macedonia,2021-12-05,,"217,301","104,338.15",39.79%,38.16%,"7,641"
North Macedonia,2021-12-06,99,"217,400","104,385.69",39.79%,38.16%,"7,658"
North Macedonia,2021-12-07,375,"217,775","104,565.74",39.79%,38.16%,"7,674"
North Macedonia,2021-12-08,419,"218,194","104,766.93",39.79%,38.16%,"7,688"
North Macedonia,2021-12-09,168,"218,362","104,847.60",39.79%,38.16%,"7,695"
North Macedonia,2021-12-10,361,"218,723","105,020.93",39.79%,38.16%,"7,710"
North Macedonia,2021-12-11,377,"219,100","105,201.95",39.79%,38.16%,"7,723"
North Macedonia,2021-12-12,308,"219,408","105,349.84",40.18%,38.63%,"7,732"
North Macedonia,2021-12-13,82,"219,490","105,389.21",40.18%,38.63%,"7,740"
North Macedonia,2021-12-14,353,"219,843","105,558.71",40.18%,38.63%,"7,754"
North Macedonia,2021-12-15,326,"220,169","105,715.24",40.18%,38.63%,"7,768"
North Macedonia,2021-12-16,298,"220,467","105,858.32",40.18%,38.63%,"7,778"
North Macedonia,2021-12-17,327,"220,794","106,015.33",40.18%,38.63%,"7,794"
North Macedonia,2021-12-18,301,"221,095","106,159.86",40.18%,38.63%,"7,801"
North Macedonia,2021-12-19,190,"221,285","106,251.09",40.35%,38.97%,"7,815"
North Macedonia,2021-12-20,126,"221,411","106,311.59",40.35%,38.97%,"7,825"
Northern Cyprus,2021-12-05,,,,74.39%,72.20%,
Northern Cyprus,2021-12-06,,,,74.39%,72.20%,
Northern Cyprus,2021-12-07,,,,74.39%,72.20%,
Northern Cyprus,2021-12-08,,,,74.39%,72.20%,
Northern Cyprus,2021-12-09,,,,74.39%,72.20%,
Northern Cyprus,2021-12-10,,,,74.39%,72.20%,
Northern Cyprus,2021-12-11,,,,74.39%,72.20%,
Northern Cyprus,2021-12-12,,,,74.39%,72.20%,
Northern Cyprus,2021-12-13,,,,74.39%,72.20%,
Northern Cyprus,2021-12-14,,,,74.39%,72.20%,
Northern Cyprus,2021-12-15,,,,74.39%,72.20%,
Northern Cyprus,2021-12-16,,,,74.39%,72.20%,
Northern Cyprus,2021-12-17,,,,74.39%,72.20%,
Northern Cyprus,2021-12-18,,,,74.39%,72.20%,
Northern Cyprus,2021-12-19,,,,74.39%,72.20%,
Northern Cyprus,2021-12-20,,,,74.39%,72.20%,
Norway,2021-12-05,,"284,448","52,043.05",77.77%,70.63%,"1,093"
Norway,2021-12-06,"2,675","287,123","52,532.47",77.79%,70.67%,"1,096"
Norway,2021-12-07,"7,631","294,754","53,928.65",77.82%,70.74%,"1,096"
Norway,2021-12-08,"5,259","300,013","54,890.85",77.87%,70.85%,"1,134"
Norway,2021-12-09,"5,355","305,368","55,870.61",77.92%,70.96%,"1,135"
Norway,2021-12-10,"5,413","310,781","56,860.98",77.95%,71.01%,"1,136"
Norway,2021-12-11,"3,477","314,258","57,497.13",77.95%,71.01%,"1,136"
Norway,2021-12-12,"3,622","317,880","58,159.82",77.95%,71.01%,"1,136"
Norway,2021-12-13,0,"317,880","58,159.82",77.97%,71.05%,"1,136"
Norway,2021-12-14,"10,867","328,747","60,148.06",78.01%,71.12%,"1,141"
Norway,2021-12-15,"5,741","334,488","61,198.45",78.07%,71.23%,"1,202"
Norway,2021-12-16,"4,520","339,008","62,025.43",78.15%,71.36%,"1,202"
Norway,2021-12-17,"4,689","343,697","62,883.34",78.19%,71.42%,"1,204"
Norway,2021-12-18,"3,705","347,402","63,561.21",78.19%,71.43%,"1,204"
Norway,2021-12-19,"3,022","350,424","64,114.12",78.20%,71.43%,"1,204"
Norway,2021-12-20,"4,041","354,465","64,853.47",78.24%,71.49%,"1,207"
Oceania,2021-12-05,,"378,688","8,761.88",59.82%,55.77%,"4,270"
Oceania,2021-12-06,"1,605","380,293","8,799.01",59.91%,55.93%,"4,279"
Oceania,2021-12-07,"1,949","382,242","8,844.11",59.96%,56.06%,"4,309"
Oceania,2021-12-08,"1,822","384,064","8,886.27",60.01%,56.20%,"4,320"
Oceania,2021-12-09,"1,876","385,940","8,929.67",60.06%,56.33%,"4,322"
Oceania,2021-12-10,"1,949","387,889","8,974.77",60.11%,56.45%,"4,340"
Oceania,2021-12-11,"1,646","389,535","9,012.85",60.13%,56.52%,"4,344"
Oceania,2021-12-12,"2,037","391,572","9,059.98",60.15%,56.55%,"4,360"
Oceania,2021-12-13,"2,113","393,685","9,108.87",60.29%,56.82%,"4,367"
Oceania,2021-12-14,"2,921","396,606","9,176.46",60.34%,56.94%,"4,372"
Oceania,2021-12-15,"3,534","400,140","9,258.22",60.40%,57.07%,"4,382"
Oceania,2021-12-16,"3,920","404,060","9,348.92",60.45%,57.20%,"4,391"
Oceania,2021-12-17,"4,147","408,207","9,444.87",60.50%,57.32%,"4,401"
Oceania,2021-12-18,"3,921","412,128","9,535.60",60.53%,57.39%,"4,405"
Oceania,2021-12-19,"4,101","416,229","9,630.48",60.55%,57.43%,"4,405"
Oceania,2021-12-20,"4,613","420,842","9,737.22",60.62%,57.60%,"4,413"
Oman,2021-12-05,,"304,603","58,315.35",59.15%,52.32%,"4,113"
Oman,2021-12-06,9,"304,612","58,317.07",59.15%,52.32%,"4,113"
Oman,2021-12-07,19,"304,631","58,320.71",59.15%,52.32%,"4,113"
Oman,2021-12-08,23,"304,654","58,325.11",59.15%,52.32%,"4,113"
Oman,2021-12-09,25,"304,679","58,329.90",59.15%,52.32%,"4,113"
Oman,2021-12-10,0,"304,679","58,329.90",59.15%,52.32%,"4,113"
Oman,2021-12-11,0,"304,679","58,329.90",59.15%,52.32%,"4,113"
Oman,2021-12-12,35,"304,714","58,336.60",59.15%,52.32%,"4,113"
Oman,2021-12-13,10,"304,724","58,338.51",59.15%,52.32%,"4,113"
Oman,2021-12-14,17,"304,741","58,341.77",59.15%,52.32%,"4,113"
Oman,2021-12-15,20,"304,761","58,345.60",59.15%,52.32%,"4,113"
Oman,2021-12-16,22,"304,783","58,349.81",59.75%,55.31%,"4,113"
Oman,2021-12-17,0,"304,783","58,349.81",59.75%,55.31%,"4,113"
Oman,2021-12-18,0,"304,783","58,349.81",59.75%,55.31%,"4,113"
Oman,2021-12-19,60,"304,843","58,361.30",59.76%,55.34%,"4,113"
Oman,2021-12-20,31,"304,874","58,367.23",59.76%,55.34%,"4,113"
Pakistan,2021-12-05,,1.29 million,"5,715.64",36.33%,23.23%,"28,777"
Pakistan,2021-12-06,232,1.29 million,"5,716.67",36.51%,23.55%,"28,784"
Pakistan,2021-12-07,310,1.29 million,"5,718.04",36.51%,23.55%,"28,793"
Pakistan,2021-12-08,350,1.29 million,"5,719.60",36.94%,24.23%,"28,803"
Pakistan,2021-12-09,313,1.29 million,"5,720.99",37.16%,24.56%,"28,812"
Pakistan,2021-12-10,395,1.29 million,"5,722.74",37.41%,24.92%,"28,823"
Pakistan,2021-12-11,288,1.29 million,"5,724.02",37.41%,24.92%,"28,830"
Pakistan,2021-12-12,244,1.29 million,"5,725.10",37.65%,25.25%,"28,836"
Pakistan,2021-12-13,250,1.29 million,"5,726.21",37.84%,25.47%,"28,839"
Pakistan,2021-12-14,370,1.29 million,"5,727.86",38.07%,25.75%,"28,843"
Pakistan,2021-12-15,301,1.29 million,"5,729.19",38.34%,26.06%,"28,849"
Pakistan,2021-12-16,277,1.29 million,"5,730.42",38.62%,26.36%,"28,863"
Pakistan,2021-12-17,0,1.29 million,"5,730.42",38.62%,26.36%,"28,863"
Pakistan,2021-12-18,617,1.29 million,"5,733.16",38.62%,26.36%,"28,872"
Pakistan,2021-12-19,359,1.29 million,"5,734.76",39.30%,27.12%,"28,878"
Pakistan,2021-12-20,270,1.29 million,"5,735.96",39.56%,27.43%,"28,882"
Palau,2021-12-05,,8,440.19,,,
Palau,2021-12-06,0,8,440.19,,,
Palau,2021-12-07,0,8,440.19,,,
Palau,2021-12-08,0,8,440.19,,,
Palau,2021-12-09,0,8,440.19,,,
Palau,2021-12-10,0,8,440.19,,,
Palau,2021-12-11,0,8,440.19,,,
Palau,2021-12-12,0,8,440.19,,,
Palau,2021-12-13,0,8,440.19,,,
Palau,2021-12-14,0,8,440.19,,,
Palau,2021-12-15,0,8,440.19,,,
Palau,2021-12-16,0,8,440.19,,,
Palau,2021-12-17,0,8,440.19,,,
Palau,2021-12-18,0,8,440.19,,,
Palau,2021-12-19,0,8,440.19,,,
Palau,2021-12-20,0,8,440.19,,,
Palestine,2021-12-05,,"461,467","88,356.99",38.04%,26.56%,"4,810"
Palestine,2021-12-06,752,"462,219","88,500.98",38.68%,26.88%,"4,817"
Palestine,2021-12-07,402,"462,621","88,577.95",38.68%,26.88%,"4,822"
Palestine,2021-12-08,337,"462,958","88,642.47",38.68%,26.88%,"4,823"
Palestine,2021-12-09,319,"463,277","88,703.55",38.68%,26.88%,"4,826"
Palestine,2021-12-10,296,"463,573","88,760.23",38.68%,26.88%,"4,830"
Palestine,2021-12-11,0,"463,573","88,760.23",38.68%,26.88%,"4,830"
Palestine,2021-12-12,0,"463,573","88,760.23",38.68%,26.88%,"4,830"
Palestine,2021-12-13,768,"464,341","88,907.27",38.68%,26.88%,"4,844"
Palestine,2021-12-14,410,"464,751","88,985.78",38.68%,26.88%,"4,846"
Palestine,2021-12-15,343,"465,094","89,051.45",38.68%,26.88%,"4,855"
Palestine,2021-12-16,0,"465,094","89,051.45",38.68%,26.88%,"4,855"
Palestine,2021-12-17,0,"465,094","89,051.45",38.68%,26.88%,"4,855"
Palestine,2021-12-18,0,"465,094","89,051.45",38.68%,26.88%,"4,855"
Palestine,2021-12-19,0,"465,094","89,051.45",38.68%,26.88%,"4,855"
Palestine,2021-12-20,"1,575","466,669","89,353.02",39.31%,28.31%,"4,870"
Panama,2021-12-05,,"479,053","109,333.32",68.73%,55.63%,"7,374"
Panama,2021-12-06,0,"479,053","109,333.32",68.74%,55.64%,"7,374"
Panama,2021-12-07,178,"479,231","109,373.94",68.75%,55.67%,"7,375"
Panama,2021-12-08,332,"479,563","109,449.71",68.77%,55.70%,"7,379"
Panama,2021-12-09,527,"480,090","109,569.99",68.77%,55.70%,"7,382"
Panama,2021-12-10,127,"480,217","109,598.97",68.79%,55.74%,"7,385"
Panama,2021-12-11,356,"480,573","109,680.22",68.83%,55.81%,"7,386"
Panama,2021-12-12,208,"480,781","109,727.69",68.83%,55.81%,"7,386"
Panama,2021-12-13,0,"480,781","109,727.69",68.83%,55.82%,"7,386"
Panama,2021-12-14,657,"481,438","109,877.64",68.87%,55.90%,"7,391"
Panama,2021-12-15,0,"481,438","109,877.64",68.88%,55.93%,"7,391"
Panama,2021-12-16,386,"481,824","109,965.74",68.90%,55.97%,"7,394"
Panama,2021-12-17,853,"482,677","110,160.41",68.92%,56.01%,"7,398"
Panama,2021-12-18,0,"482,677","110,160.41",68.94%,56.04%,"7,398"
Panama,2021-12-19,386,"483,063","110,248.51",68.94%,56.05%,"7,398"
Panama,2021-12-20,323,"483,386","110,322.23",68.94%,56.05%,"7,398"
Papua New Guinea,2021-12-05,,"35,538","3,897.14",2.95%,2.17%,550
Papua New Guinea,2021-12-06,0,"35,538","3,897.14",2.95%,2.17%,550
Papua New Guinea,2021-12-07,124,"35,662","3,910.73",2.95%,2.17%,573
Papua New Guinea,2021-12-08,40,"35,702","3,915.12",2.95%,2.17%,573
Papua New Guinea,2021-12-09,133,"35,835","3,929.70",2.95%,2.17%,573
Papua New Guinea,2021-12-10,0,"35,835","3,929.70",2.95%,2.17%,573
Papua New Guinea,2021-12-11,0,"35,835","3,929.70",2.95%,2.17%,573
Papua New Guinea,2021-12-12,92,"35,927","3,939.79",2.95%,2.17%,586
Papua New Guinea,2021-12-13,10,"35,937","3,940.89",3.10%,2.37%,586
Papua New Guinea,2021-12-14,25,"35,962","3,943.63",3.10%,2.37%,587
Papua New Guinea,2021-12-15,4,"35,966","3,944.07",3.10%,2.37%,587
Papua New Guinea,2021-12-16,0,"35,966","3,944.07",3.10%,2.37%,587
Papua New Guinea,2021-12-17,38,"36,004","3,948.24",3.10%,2.37%,589
